,VADER_BTC,VADER_ETH,BERT_BTC,BERT_ETH,entropy_abs_strength_BTC,entropy_abs_strength_ETH,entropy_negative_BTC,entropy_negative_ETH,entropy_positive_BTC,entropy_positive_ETH,Dates,VADER_BTC_nonsmooth,BERT_BTC_nonsmooth,VADER_ETH_nonsmooth,BERT_ETH_nonsmooth,entropy_abs_strength_BTC_nonsmooth,entropy_negative_BTC_nonsmooth,entropy_positive_BTC_nonsmooth,entropy_abs_strength_ETH_nonsmooth,entropy_negative_ETH_nonsmooth,entropy_positive_ETH_nonsmooth
186,0.12915714285714283,0.07276584693935687,1.7142857142857142,1.497933680611841,1.797165042364562,1.9553981746713356,2.128322153954137,2.4477852872472967,1.7594786915999119,1.871698607035728,2018-02-13,0.22629999999999997,2.0,0.3818,2.0,1.8357820382570638,1.4943123292307663,2.0852653993979144,1.8570042692906084,2.4888360583893814,1.6811251436894639
187,0.12915714285714283,0.07276584693935687,1.7142857142857142,1.640790823468984,1.8214950137161725,1.8936744632714633,2.043069056751739,2.5218980887282143,1.8965014500346338,1.779643612544599,2018-02-14,0.0,1.0,0.0,2.0,2.1757036865681334,1.7163819983168476,2.2407695594082577,1.7181494369677914,2.5829950284976286,1.7073201509315823
188,0.16148571428571426,0.120908704082214,1.7142857142857142,1.640790823468984,1.79098427171604,1.8581343022064671,2.019344174328594,2.5921741967576444,1.9071068822487602,1.7614085526756693,2018-02-15,0.2263,2.0,0.4767,1.0,1.3812623708631553,2.2768408147244528,1.6161616377463024,1.6648069282596143,2.670943209438912,1.9597612014273076
189,0.15551428571428572,0.149808704082214,1.5714285714285714,1.6407908234689839,1.7146865879817987,1.8335028672419151,2.0241782567503197,2.638510152220166,1.9102418447942722,1.7873847866643227,2018-02-16,0.34,2.0,0.2023,2.0,1.3849114766777832,2.4620378637787526,1.5440812012024363,1.9198533398283917,2.70323470520038,1.7832022371886695
190,0.15551428571428572,0.14759891291887614,1.5714285714285714,1.76277746703073,1.6096573699383812,1.8400289102410048,2.0492392492171043,2.6491630751674626,1.8007447339644629,1.8267655810467665,2018-02-17,0.0,2.0,-0.02760760956786711,2.339442269215109,1.282368096386966,2.374960923912624,1.4804096494196937,2.1103974374751755,2.711172799078827,1.9260466809983738
191,0.15551428571428572,0.14759891291887614,1.5714285714285714,1.9056346098878727,1.64373507884963,1.8791528711297236,2.090390871754231,2.643984266925242,1.7847861094442918,1.876754787196085,2018-02-18,0.0,1.0,0.0,2.0,2.1394486578354113,2.3227574468358716,2.160588282421539,2.1285332167005007,2.7260607743710534,2.2442707620979214
192,0.11322857142857144,0.15862748434744756,1.5714285714285714,1.9056346098878727,1.7236422761443104,1.9194590896876509,2.1494924805776656,2.6645920013681397,1.8140607241922662,1.9524961597896433,2018-02-19,0.0,1.0,0.0772,2.0,1.8660196064216596,2.3991559872443435,1.5711493397497194,2.0374689992914754,2.768901434600798,2.3657469421941855
193,0.08090000000000001,0.10689173503374783,1.4285714285714286,1.9822855126504721,1.733875976963551,1.949737754736223,2.268744989741928,2.7123566831192956,1.6150924497566788,2.05263258296421,2018-02-20,0.0,1.0,0.019649754804101832,2.536556319338197,1.9074179439917478,2.329079893380602,0.6924874783488046,2.068954924630612,2.8231888306474717,2.3820801059114287
194,0.08090000000000001,0.09822897753504656,1.4285714285714286,2.137856914470709,1.675976745853882,2.014263023580186,2.4117521182476915,2.754341564678068,1.439125725749171,2.1481874733496293,2018-02-21,0.0,1.0,-0.060639302490908854,3.0889998127416587,1.7704090688004503,2.717431897857195,1.0090024913557019,2.1698263188755345,2.8768891994090353,2.3762043836295192
195,0.048571428571428585,0.03381469182076084,1.2857142857142858,2.4235712001849947,1.7825670542354273,2.0906770486122705,2.4208033765584047,2.7901585267912736,1.462235221241425,2.2107681888222035,2018-02-22,0.0,1.0,0.0258,3.0,2.1273945295339725,2.340199622899445,1.7779281061920797,2.1997051034842054,2.9216619442313516,2.3978262097353262
196,1.586032892321652e-17,0.05037183467790369,1.2857142857142858,2.4235712001849947,1.858438064797605,2.1139623440820143,2.4300972776679233,2.8252916358284024,1.5156676205476722,2.3028462566208594,2018-02-23,0.0,2.0,0.3182,2.0,1.9160085506130287,2.5270951715453833,1.9181079963461674,2.0828504081165966,2.9491664684602803,2.4277487117792624
197,1.586032892321652e-17,0.11183003817503678,1.4285714285714286,2.2486457936350517,1.9603847735197313,2.09277895430282,2.4538924286793518,2.8595615467373823,1.5517208872124983,2.351738185825926,2018-02-24,0.0,3.0,0.40259981491206454,1.1149644233655078,1.9959950574418484,2.541526980992621,1.7327825160734769,1.9621137090208154,2.951062175441684,2.2682901854338384
198,1.586032892321652e-17,0.15551406578736332,1.5714285714285714,2.0681229166652173,1.954145436813022,2.058011029883793,2.455674546550872,2.8871255030445786,1.5511378599485224,2.322753677155762,2018-02-25,0.0,2.0,0.30578819328628565,0.73633986121116,2.095773300888446,2.335232271936513,2.1565070915737095,1.8851577457673119,2.919008468521426,2.0413792014067744
199,1.586032892321652e-17,0.1733854943587919,1.5714285714285714,1.9252657738080745,1.97071860839686,2.0326138545145276,2.4321094364158413,2.8979488339652306,1.5028166915650374,2.2656573605385515,2018-02-26,0.0,1.0,0.2023,1.0,1.9820318075085275,2.2342002162991275,1.2329011610653218,1.8596887717066177,2.8446647510453653,1.9660727258737094
200,1.586032892321652e-17,0.1997081347979838,1.7142857142857142,1.8189162832472814,1.9512525482825507,2.007650410437663,2.425193525443583,2.8831633476383587,1.408648067875141,2.2225461275762037,2018-02-27,0.0,2.0,0.20390823787844511,1.7921098854126434,1.7711555231915816,2.2806685165747953,0.03330711251953086,1.8942108160925593,2.719690426359367,2.0803014751749953
201,0.01309523809523811,0.23284781537360813,1.7142857142857142,1.6633448814270444,2.0176835989566415,1.9834493665686066,2.336780963774875,2.834428447409824,1.579926913994642,2.1255870965305355,2018-02-28,0.09166666666666666,1.0,0.17133846153846152,2.0,2.235426423519086,2.098543966176241,2.2079544141922094,2.0004190117921397,2.5357448978092902,1.697491166309841
202,0.01309523809523811,0.22916210108789384,1.8571428571428572,1.3776305957127588,1.9838432851139196,1.9745654788686788,2.327304201642375,2.7490220901270797,1.6149329463322384,1.859201291473622,2018-03-01,0.0,2.0,0.0,1.0,1.8905123326349185,2.273862287971945,2.022970332555253,2.1375178895847133,2.3238174432521452,0.5331255743369316
203,0.02148368111289461,0.16986605072052127,1.897271268057785,1.1692529724484029,2.011923247063879,1.980365695738881,2.278456181764401,2.645981796801402,1.640843804578812,1.530083528338047,2018-03-02,0.058719101123595505,2.2808988764044944,-0.0968723525716078,0.5413566371495087,2.1125682842627462,2.185159032399564,2.099484004072183,2.12345192620801,2.227884415180539,0.12392436983023852
204,0.0698693953986089,0.09857657883913376,1.754414125200642,1.122024887416108,1.9919073750081548,1.987271030464109,2.2892599943209953,2.5463903927329143,1.6746433969483452,1.2837258142765613,2018-03-03,0.3387,2.0,-0.09642648825764824,0.7843678281394459,1.8558839530517772,2.6171536688887787,1.9693796626602085,2.0104510520974097,2.253922346962268,0.543786187003438
205,0.10446505957747322,0.04806863982468372,1.6745643315456462,1.2036073825690685,1.970428218213278,1.9926254461559838,2.2955871168120168,2.4670428041664443,1.6682115363155698,1.1856871175050847,2018-03-04,0.24216964925205028,1.441051444415029,-0.04776737981486458,1.3074173272818823,1.945419203324309,2.3795221293736692,2.111484067144285,1.922638655610437,2.363575348556137,1.3551083240064399
206,0.10446505957747322,0.01916863982468372,1.6745643315456462,1.302020080981767,1.985925711992266,2.010403925212841,2.2776391663015625,2.420446058291528,1.8002657625228373,1.207717882235863,2018-03-05,0.0,1.0,0.0,1.6888888888888889,2.0905142639614427,2.1085645627259435,2.1572807445161923,1.9841381251046186,2.51848752992095,2.120288078989157
207,0.10446505957747322,-0.008411339779613666,1.5317071886885034,1.2784161064769999,2.0102961385708227,2.0606206486563043,2.2927609819941766,2.414819283242406,2.0776643115118545,1.2678316429603298,2018-03-06,0.0,1.0,0.01084838064836343,1.6268820638792747,1.9417485092414792,2.3865212264230933,1.9750969554426503,2.2457278801968026,2.6803030010155133,2.5010978002462623
208,0.10965553576794941,-0.032736648504495494,1.5317071886885034,1.1781817621339727,2.000192784471152,2.1269617134775882,2.2839696829012723,2.4540937080980263,2.0867170418626064,1.3905914815805647,2018-03-07,0.128,1.0,0.0010613004642887006,1.2983595895988096,2.1647029448213897,2.037004872525914,2.2713235266474747,2.4648064655411273,2.810665871798633,2.556810036651486
209,0.12068410719652083,-0.032736648504495494,1.3888500458313604,1.1781817621339727,1.9722095343141066,2.153805937401351,2.3107590434241367,2.5322941093804507,1.8706353651728318,1.663869597707192,2018-03-08,0.0772,1.0,0.0,1.0,1.6946295815356012,2.461387811631994,0.5103985957268282,2.325427457051053,2.8712202522291133,2.4460723872233228
210,0.13770994989315005,-0.015212026708551525,1.3487216349164328,1.2437022425411859,1.8920277217980561,2.100278769736474,2.318809593313431,2.6192065647424423,1.7797099249452504,1.978145526446879,2018-03-09,0.17789999999999997,2.0,0.0258,1.0,1.5512955966503923,2.241512881624624,1.4630059224791157,1.7487617525538706,2.8362716027144828,2.3238558710080475
211,0.10342238173611625,0.006615441583388536,1.3160062586896062,1.3280658431248542,1.9049610797183725,2.0131450846391727,2.2149983283534103,2.687327770241714,1.7139497048183696,2.2280635945734337,2018-03-10,0.09868702290076337,1.7709923664122138,0.05636578978593219,1.3749130322251246,1.9464174584939942,1.8904748141686358,1.5090581217720405,1.4005152564162995,2.73077078545717,2.293212663889321
212,0.06660689005940602,0.02444842871463006,1.2455123974933482,1.4072843571801052,1.943143672621838,1.9338787153312982,2.1617186632960252,2.720007008034884,1.651512422803933,2.363715015241604,2018-03-11,-0.015538792484921252,0.9475944160412243,0.07706353010382608,1.8619469256686405,2.2126973536485663,2.006564473971974,1.6744230930432311,1.3677740704553154,2.592330013108327,2.3046682686836317
213,0.07029260434512032,0.03558146150144976,1.2455123974933484,1.4689564535066053,1.928555949616238,1.8695289853694952,2.1764639674925124,2.7114461463774773,1.5957426126754406,2.385321813233685,2018-03-12,0.0258,1.0,0.07793122950773791,2.120593563174387,1.988400202922244,2.211781692101354,1.7668920736167455,1.5336900153719986,2.458561498319103,2.271535664933726
214,0.09570689005940602,0.04103267805907272,1.3883695403504912,1.4951654197504527,1.8667456271475722,1.8031985613224424,2.1441508049432922,2.6666996396239253,1.5219684621077616,2.3290403892245557,2018-03-13,0.1779,2.0,0.04900689655172414,1.8103448275862069,1.5090762519608163,2.1603290885785515,1.458677901468897,1.7814149118674318,2.3670774537406505,2.107127832182354
215,0.07742117577369176,0.04088106370703148,1.3883695403504912,1.4525426212363368,1.8390047301666652,1.7353134761011106,2.1602863626787614,2.6016745282275666,1.4812567907486625,2.2273780223760764,2018-03-14,0.0,1.0,0.0,1.0,1.9705166659550417,2.1499537766741943,1.9863418271337787,1.9896108689918055,2.355490092024121,1.845173468712133
216,0.07336468973099881,0.03979991336632342,1.3883695403504912,1.4356186689623567,1.8759575015005894,1.6962618228344308,2.0825858175563168,2.541989949912098,1.6287546506682038,2.1419597672593413,2018-03-15,0.04880459770114943,1.0,-0.007568052384956367,0.8815323340821388,1.9532989808730696,1.917483995774882,1.542883615163618,2.052065884184296,2.45342820402083,1.8481446014061778
217,0.04795040401671309,0.03611419908060914,1.1416162935972445,1.4356186689623567,1.9185108661394492,1.730784027212929,2.0947677761193666,2.516606420007566,1.6876122494584302,2.093873327179837,2018-03-16,0.0,0.2727272727272727,0.0,1.0,1.8491691491224123,2.3267865915659747,1.8750091140107017,1.9904171832033573,2.658586893382758,1.9872507904515153
218,0.03447424897078631,0.026992041578598948,1.0094433930463214,1.3387607094977962,1.893526707057448,1.7976148578012179,2.187015397568979,2.545788427367394,1.6382190654055493,2.0575873991156395,2018-03-17,0.004353937579275862,0.8457820625557511,-0.007489312728139137,0.6969073159731998,1.7715283449199835,2.5362081643159207,1.163305833401874,1.868331070534321,2.935044836975967,2.0392111674399374
219,0.0415190764686322,0.020511997988409116,1.097287047897575,1.1521633878567563,1.839427311943343,1.8572544513932934,2.250859275221407,2.624648238597947,1.4857037796617172,2.016129265734869,2018-03-18,0.033775,1.5625,0.031703224972497245,0.5557656741813632,1.8340015878498346,2.453471617538975,0.6068160928364073,1.7852512255998438,3.1443486917222017,2.0144613350182383
220,0.03783336218291792,0.03827896520158941,1.097287047897575,1.0593054838738607,1.8398445231433502,1.9023795451339958,2.264778999320655,2.719484040203379,1.4457666400460865,1.9747478869724744,2018-03-19,0.0,1.0,0.20229999999999998,1.4705882352941178,1.9913206813222941,2.3092197607960867,1.4873320963073295,1.8495656715569158,3.1224121095571222,1.9818660135969643
221,0.0124190764686322,0.08287797997991454,0.954429905040432,1.229256222790117,1.875122690862224,1.9319969424250159,2.274336305261177,2.7677799385856274,1.4827593435389084,1.969850485914365,2018-03-20,0.0,1.0,0.3612,3.0,1.756023425992933,2.227230230162208,1.7176268259186496,1.9887366929045722,2.7051487424163914,2.0728460247755907
222,0.027159296248851977,0.08287797997991454,1.0137705643810915,1.37211336564726,1.8418514208816945,1.8981070262403006,2.2984929160513268,2.7512919966079488,1.4100792008080216,2.0003785307852526,2018-03-21,0.10318153846153846,1.4153846153846155,0.0,2.0,1.7376177760913347,2.3190500522052404,1.4775808280175704,1.7523814556988,2.240074498180369,2.058869782808347
223,0.03121578229154492,0.0839591303206226,1.0137705643810915,1.5318944607783826,1.766056766119527,1.849160153542823,2.3721098212555276,2.798291640853788,1.3502725133152953,1.875637467012117,2018-03-22,0.0772,1.0,0.0,2.0,1.4227363975378962,2.4328023322042895,1.1242368027145362,1.7094377753019505,2.78242571374171,0.9749571549942252
224,0.03121578229154492,0.06928770174919402,1.1176666682771952,1.5318944607783826,1.7480986913421206,1.8453246530443013,2.308429604993387,2.707409580247522,1.2926652256161524,1.8459382686633425,2018-03-23,0.0,1.0,-0.1027,1.0,1.723462625680569,1.8810250777309867,1.4717581001166997,1.9635686797137053,2.022412469138897,1.779356402010094
225,0.03717223732407944,0.06795787704708763,1.1672667245035666,1.622478199294498,1.758614201971261,1.8925102627683956,2.255118320573173,2.5086313011926697,1.3054093789461565,1.8443435097870549,2018-03-24,0.04604912280701754,1.1929824561403508,-0.016798085642883903,1.3309934855860068,1.8451369193239655,2.163029173374423,1.2525149067119035,2.1986303386029826,1.5435968835919993,2.0280478553059225
226,0.047018665895508016,0.09444412113484095,1.0869095816464238,1.906840265367839,1.6769937100711994,1.9700291250121291,2.1773417950813685,2.300269433533346,1.373258896540691,1.7854501278964094,2018-03-25,0.1027,1.0,0.21710693358677058,2.5463001366947506,1.2626581445494034,1.9090359390963438,1.0817627159981504,2.3278832613059786,1.685815618106933,1.6022076617837235
227,0.047018665895508016,0.1200869782776981,1.1404810102178524,2.1253276603258224,1.5974805489482784,2.040310777814404,2.1509560742423166,2.155416632535086,1.3183735552496993,1.7127067289680569,2018-03-26,0.0,1.375,0.3818,3.0,1.434728553461847,2.124519714922725,1.1031347072703857,2.341537241172836,2.108442502569299,1.472662221098496
228,0.04950052289867706,0.11394412113484095,1.1827002039401528,1.9824705174686794,1.630538672966254,2.06504615920822,2.1403649717154254,2.121945578884844,1.1401891007339031,1.6734972385771594,2018-03-27,0.017372999022183297,1.295534356056103,0.3182,2.0,1.9874302941187627,2.153092512473969,0.4703356443080762,2.1618843626612865,2.470851366864701,1.7983795920393086
229,0.03895835506650923,0.13153032803139267,1.1233595445994935,1.930746379537645,1.672418773491192,2.045978148703448,2.0890383948985205,2.1641682417282295,0.9860071415607193,1.464141056325579,2018-03-28,0.029386363636363634,1.0,0.12310344827586207,1.6379310344827587,2.0307784797659014,1.959764014486906,0.3983071138052842,1.6189053821653958,2.5356331380840653,0.5933765070472831
230,0.013258355066509226,0.13069409213142605,1.1233595445994935,1.8228692990042639,1.6755444303605909,1.959342908326814,2.007072309677093,2.11603005371627,1.0553630824154168,1.1962101826746476,2018-03-29,-0.1027,1.0,-0.00585365129976639,1.244860436266333,1.4446159956236881,1.8590397356542967,1.6097283886974187,1.102991092665513,2.4454583976579944,-0.9005589605622945
231,0.013258355066509226,0.13817396452463,1.1233595445994935,1.7897331328775874,1.7022705545781456,1.7970403335772993,2.0243170233452,2.157836827595839,1.0757967857282213,0.6819663299231549,2018-03-30,0.0,1.0,-0.050340893247572405,0.7680468371132646,1.9105454952034515,2.0017380734077346,1.614794023306332,0.8274506564671007,2.3150598862958804,-1.820350567250355
232,0.07205133752264958,0.13447515752134312,1.095790622293729,1.680547288940194,1.7096616171631573,1.6138764211097878,2.015171827728221,2.2553775028291936,1.080197480216388,0.15321370256504777,2018-03-31,0.4576,1.0,-0.04268973466589202,0.5666925780242535,1.8968743574190485,2.099012804055571,1.2833197681290698,0.9164829513304041,2.2263816102254808,-1.6732205362008274
233,0.09429419466550672,0.10128393377279572,1.095790622293729,1.4596472694123725,1.7674909537547945,1.4947912202111726,2.0786871491809085,2.3375992110531394,1.117936198996624,-0.07087183348943263,2018-04-01,0.2584,1.0,-0.015231632653061223,1.0,1.6674635006908622,2.3536431892651555,1.3459337474598028,1.49428685501567,2.2613675756745555,0.0336089094023608
234,0.09429419466550672,0.04674107662993857,1.0422191937223004,1.2700868298519332,1.8315106004703172,1.4767218490271607,2.112813073100961,2.3861010928417765,1.1295228190586053,0.06923864774876128,2018-04-02,0.0,1.0,0.0,1.6730769230769231,1.8828660804705062,2.3634011823630927,1.1842410477042544,2.2150516428847555,2.447955675089758,2.4534355897658533
235,0.09181233766233768,0.0012839337727957186,1.1428571428571428,1.1272296869947902,1.757043953822814,1.4432240022774985,2.0754539853960208,2.407638913100315,1.289197460816899,0.09242703768743706,2018-04-03,0.0,2.0,0.0,1.0,1.46616376758624,1.8915788985393884,1.5880581366161328,1.9273994354136514,2.6216161086744716,1.960698321610039
236,0.08761428571428573,-0.012408810654022348,1.2857142857142858,1.160794018630425,1.6691947092153825,1.5128961644713532,2.069266927402363,2.4251256097133824,1.2794117908281053,0.28733789706337004,2018-04-04,0.0,2.0,0.027254237288135596,1.8728813559322033,1.4158337675138823,1.9164546085313052,0.329807423883728,2.1066105175223777,2.6580400143755347,1.957752522678814
237,0.10776536030341341,-0.011572574754055721,1.2857142857142858,1.2686710991638062,1.7349227291824192,1.58595723985215,2.121001732517274,2.442822985982447,1.2642479404668236,0.6569976881937805,2018-04-05,0.03835752212389381,1.0,0.0,2.0,1.9047121353929448,2.2211833714586717,1.5035814361684474,1.6144186203310897,2.569340031541447,1.687059577350578
238,0.10776536030341341,0.0077006140772301335,1.2857142857142858,1.4446644081476256,1.733301902993965,1.7111724296079696,2.0620417412010315,2.493373937262369,1.1556223630802314,1.175018752816081,2018-04-06,0.0,1.0,0.08457142857142858,2.0,1.8991997118842705,1.5890181341940348,0.8544149816001841,1.7039569847578382,2.6689165452553363,1.8057968851057484
239,0.042393931731984844,0.028521789110362957,1.2857142857142858,1.722198891610468,1.7638190332007397,1.825793591499556,2.0585399692661204,2.5727979709060205,1.027285502006983,1.6145785137651476,2018-04-07,0.0,1.0,0.10305849056603775,2.509433962264151,2.1104942688664723,2.0745004005111944,0.38496174061633254,1.718831084571509,2.7823498457310394,1.4036977904426395
240,0.005479646017699124,0.042218968613134414,1.2857142857142858,1.813387544672402,1.6683779412140758,1.8752326430824329,2.067743918826106,2.633729644189272,0.8350092523698684,1.8270911808616133,2018-04-08,0.0,1.0,0.08064862386633898,1.6383205714335358,0.9993758567842153,2.418070836185055,0.0,1.8403602160958092,2.6878892886573147,1.5211975790776204
241,0.008787909323021252,0.05645954832327934,1.2857142857142858,1.7172336985185557,1.6644704653920963,1.8456929010948362,2.0389975400470965,2.651899594178224,0.9114905864715704,1.7735159948153674,2018-04-09,0.0231578431372549,1.0,0.0996840579710145,1.0,1.855513749716649,2.162176530910025,1.719610386416169,2.008273448971578,2.575145325012423,2.078409287442132
242,0.008787909323021252,0.0943166911804222,1.2577030812324932,1.8285782363336816,1.6109453727542409,1.8563135520974794,2.0662640313174294,2.654962938065445,0.6846251383835514,1.8333431234277462,2018-04-10,0.0,1.803921568627451,0.265,1.7794117647058822,1.0914881191212538,2.082444337431718,0.0,2.0017439924321545,2.6430595158850196,2.3794882218966915
243,0.020162777047888974,0.17212322871068855,1.1148459383753502,1.7038808997719381,1.6916078725363193,1.834135315630817,2.0760224678367694,2.6633196170854867,0.8378590547579062,1.8498597410486783,2018-04-11,0.07962407407407407,1.0,0.5719,1.0,1.9804712659884278,1.9847636641666841,1.4024448385042114,1.9513628622557417,2.716536767515823,2.0733688460253377
244,0.014683131030189858,0.23503751442497428,1.1148459383753502,1.5610237569147951,1.710098059020223,1.9293769799784088,2.0910830788459904,2.6699458137370335,0.8582808250710284,1.9487130621849462,2018-04-12,0.0,1.0,0.4404,1.0,2.034143440780272,2.326607648523223,1.646533828360304,2.2811102707642323,2.6157234081022787,2.379032825304454
245,0.014683131030189858,0.25436327093447464,1.1753501400560225,1.5610237569147951,1.731238503378474,1.893344109348531,2.208900545067327,2.648067465631507,0.924360007406176,1.7775554248656904,2018-04-13,0.0,1.423529411764706,0.21985172413793103,2.0,2.0471828223920294,2.4137403977433913,1.3169692579462153,1.4517268903486924,2.515768108516652,0.6076934238709566
246,0.05696884531590414,0.264491576856506,1.3182072829131655,1.5239685091726034,1.62872225211555,1.7879902720967353,2.26146028803043,2.6231607838028808,0.9711572924451065,1.5757854326400285,2018-04-14,0.296,2.0,0.1739566320202576,2.250047228068807,1.3928805100260035,2.442418601252914,0.7125427358888475,0.9813542238089384,2.608003072930654,-0.00869215513699217
247,0.05696884531590414,0.28733502542138656,1.3182072829131655,1.5489199612055706,1.7269328828630404,1.6846668569383467,2.213728744052752,2.6382469277145435,1.1779567773221922,1.4690777225812879,2018-04-15,0.0,1.0,0.2405527638205029,1.8129807356643073,1.6868502720166463,2.0839500283413073,1.4475963941395988,1.117096309987091,2.793492296038954,0.7742436086664352
248,0.05668286772486773,0.3155222076589371,1.3182072829131655,1.5925678164253942,1.644028949899884,1.6130806495535919,2.221803144326933,2.68475941273662,1.1038326738445636,1.442520605303944,2018-04-16,0.021156,1.0,0.29699433363386835,1.305534986538765,1.2751862189745544,2.2186973328292927,1.2007416620727702,1.507169997278294,2.9007327201669595,1.8925094665007256
249,0.07958348884288015,0.3091844298811593,1.2654731457800512,1.5304296278166176,1.7125555547246927,1.5842303840743832,2.227505761066121,2.7012110944159144,1.317426182980608,1.4286100264023263,2018-04-17,0.16030434782608696,1.434782608695652,0.22063555555555553,1.3444444444444446,1.5711743528949131,2.1223626546060337,1.4951545639523098,1.799792134077692,2.7582212876400813,2.282114169585367
250,0.081880049689441,0.22748442988115936,1.2654731457800512,1.6732867706737604,1.7277994052349575,1.5501010491285345,2.2314890042961872,2.6570382598273206,1.4137685965416573,1.3771002604012081,2018-04-18,0.09570000000000001,1.0,0.0,2.0,2.087178219560284,2.0126463667771484,2.076841733431556,1.7124575176348018,2.4073269253956657,1.7128004840175097
251,0.081880049689441,0.16457014416687363,1.2654731457800512,1.8161439135309032,1.6318516683770155,1.4486769705394331,2.1624238089423313,2.6266675013492518,1.3778234941666274,1.2760107159212608,2018-04-19,0.0,1.0,0.0,2.0,1.3625092827746765,1.8431512810462338,1.3949181117350968,1.5711417206405232,2.4031280987557944,1.6714060139448235
252,0.08730582391521523,0.16167854447799626,1.228944968075403,1.8161439135309032,1.5450931365539649,1.5562565152128884,2.121959748031646,2.6079939971924704,1.4024822471913019,1.272978541548621,2018-04-20,0.03798041958041958,1.167832167832168,0.1996105263157895,2.0,1.4398730996306754,2.1304919713685924,1.4895805291189361,2.204783703062879,2.3850535794191847,0.5864682032624774
253,0.04502010962950094,0.13682759704653089,1.0860878252182602,1.6375657380925024,1.5794886806014452,1.7004161316345854,1.9840184546323285,2.6004223192728935,1.5586278901821677,1.5451550548020596,2018-04-21,0.0,1.0,0.0,1.0,1.6336493183583674,1.4768295474576905,1.8055622368249062,1.9904715387608187,2.555001327493613,1.8965434376370798
254,0.04502010962950094,0.10246291650074478,1.0860878252182602,1.5214256329976013,1.5990857469169568,1.7605045890826045,1.9976556682091295,2.611212047145191,1.483258962294644,1.533569850786847,2018-04-22,0.0,1.0,0.0,1.0,1.8240297362252265,2.179410523378916,0.9200138989269355,1.5377155121232238,2.8690203911450376,0.6931471805599453
255,0.04199782391521523,0.09929229741019215,1.228944968075403,1.6206349206349204,1.6390382810010231,1.7926910897685933,1.9729488600926606,2.5297435039529588,1.5261408004631032,1.4429847226215824,2018-04-23,0.0,2.0,0.2748,2.0,1.5548539575630191,2.0457496760140086,1.5009145292519808,1.7324755020802125,2.330452917821335,1.2584135693438725
256,0.019097202797202808,0.05648946294307196,1.1668331668331668,1.5714285714285712,1.6504875305344378,1.8035469594225417,2.0054285527422304,2.5074128112502363,1.4974539240617994,1.376129735426755,2018-04-24,0.0,1.0,-0.07898428571428573,1.0,1.6513190996288152,2.3497205031530255,1.2943464291431857,1.8757832216553332,2.6019064387210227,1.8141292592215768
257,0.034325774225774236,0.06732163917805194,1.1668331668331668,1.391188251001335,1.571624797476553,1.825055676116451,1.9960895679039898,2.5348640929834185,1.3962352577118586,1.1314439519956823,2018-04-25,0.2023,1.0,0.07582523364485982,0.7383177570093458,1.5351390881550908,1.9472734729094614,1.3683110689819724,1.8630185344921666,2.5994858975279427,0.0
258,0.034325774225774236,0.07000226858439892,1.1668331668331668,1.2329157821678003,1.565382458113838,1.8532276226971318,2.0338447825466806,2.5451876079983875,1.3887798443175268,0.9580186803887502,2018-04-26,0.0,1.0,0.018764405844428917,0.8920927181652578,1.318812907235672,2.1074377835450693,1.342730217974772,1.76834534670529,2.4753927038605785,0.45742911269629916
259,0.03446034115138594,0.041486479110714715,1.1428571428571428,1.0900586393106573,1.6418893699900872,1.790038601984831,2.06178057644962,2.5493393991741478,1.4614170132398867,1.131815887511242,2018-04-27,0.038922388059701496,1.0,0.0,1.0,1.9754214827644188,2.32604252868917,1.9980407115754553,1.762460558076771,2.414116117649504,1.80304865311992
260,0.045488912579957366,0.09005790768214328,1.1428571428571428,1.0900586393106573,1.7040705695237128,1.7819448425417146,2.1325048799037343,2.535555420640598,1.422313938228287,1.0908067476669092,2018-04-28,0.0772,1.0,0.34,1.0,2.068917715093748,1.971899671636489,1.531840711743709,1.9338152226590057,2.4585134777587663,1.6094794587267507
261,0.04854992952910991,0.12580942118663183,1.1912832929782085,1.119254226357487,1.6488809273998766,1.847707816910972,2.092901143953266,2.4998357153151387,1.447844795552093,1.156796895166962,2018-04-29,0.021427118644067798,1.3389830508474576,0.2502605945314198,1.2043691093278075,1.4377022413583733,1.9021843717256406,1.098729900193576,1.9980563327080245,2.61898245386682,1.1550782130603137
262,0.07171242952910992,0.08655227832948897,1.0484261501210654,1.1192542263574872,1.6316364293694703,1.870548273634382,2.149615790539501,2.5503169905968157,1.4032390181123875,1.1187441016582704,2018-04-30,0.1621375,1.0,0.0,2.0,1.4341424713501751,2.4427522021176507,1.1886740871740435,1.8923586991440833,2.683821844793075,0.9920440147830323
263,0.07219814381482419,0.10318156905189811,1.0484261501210654,1.445279905644726,1.6022505025466987,1.8432830424804638,2.1003104710170093,2.534507436056854,1.411609903636544,1.02848866382832,2018-05-01,0.0034,1.0,0.037420749342578316,3.2821797550106715,1.445617611869412,2.0045832664955836,1.3529426278122798,1.6849266035779065,2.4912395569412933,1.1823411944119235
264,0.07219814381482419,0.1070208213883467,1.0484261501210654,1.7683773689291051,1.6783264295834546,1.810333459552235,2.1990390571762974,2.4927708046270722,1.5068884541549248,1.2555971389776897,2018-05-02,0.2023,1.0,0.1027,3.0,2.067670577412383,2.6383735760244784,2.035260922610638,1.6323714539945628,2.3073294775194677,1.5897593260455873
