date,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
2020-05-30,639827703,670022429,409145,915977,286046,534515310,6910,2.053656213758,632391,121923358.305585,15138043247082.9,533.264516129032,1245524,18390175.0
2020-05-31,640276442,670393060,370631,806373,258427,534773737,6627,2.91374511572661,632541,114330812.081203,15138043247082.9,568.677852348993,1051905,18390993.0
2020-06-01,640720385,670848590,455530,889868,308312,535082049,9633,4.06567430435053,632675,104189530.692203,15138043247082.9,624.03007518797,1269376,18392100.0
2020-06-02,641132504,671311613,463023,902304,304114,535386163,12283,5.15026537208504,632804,97487639.0873732,15138043247082.9,666.9296875,1283667,18392912.0
2020-06-03,641607984,671785400,473789,961247,314000,535700163,9937,3.59621863821175,632943,104327821.360995,15138043247082.9,623.202898550725,1282827,18393781.0
2020-06-04,642077890,672254501,469102,912563,318285,536018448,10142,3.6214346956111,633094,108405709.889195,14477089134396.9,573.573333333333,1236471,18394568.0
2020-06-05,642558810,672738245,483744,927187,327082,536345530,9100,3.24489457468271,633273,122768676.10293,13732352106018.3,480.415730337079,1042586,18395631.0
2020-06-06,642950715,673145354,407109,791424,284873,536630403,6827,1.75205463420598,633469,133434276.826872,13732352106018.3,442.015384615384,793185,18396793.0
2020-06-07,643298793,673513157,367803,700236,252368,536882771,6139,1.79169027615264,633628,109484004.234408,13732352106018.3,538.708860759494,861702,18397825.0
2020-06-08,643837216,673981888,468731,980377,317275,537200046,8945,3.10120474103544,633790,110638616.216265,13732352106018.3,533.086956521739,1151651,18398843.0
2020-06-09,644333040,674463561,481673,940558,327074,537527120,10413,2.68802832350434,633950,109371266.547804,13732352106018.3,539.264150943396,1176594,18399906.0
2020-06-10,644783246,674940406,476845,918862,325163,537852283,9588,3.67808797828855,634114,112661461.807019,13732352106018.3,523.515337423313,1080857,18400925.0
2020-06-11,645315406,675441567,501161,1051107,332490,538184773,10009,3.01251552123748,634299,126273467.151729,13732352106018.3,467.081521739131,1382471,18402493.0
2020-06-12,645773170,675917235,475668,929961,318274,538503047,10053,2.60861353344678,634462,113518760.080147,13732352106018.3,519.561728395062,1355473,18403568.0
2020-06-13,646201698,676316369,399134,822888,280181,538783228,6436,2.07798416626798,634620,108400085.4714,13732352106018.3,544.095541401274,1067535,18404575.0
2020-06-14,646547425,676699534,383165,703360,275723,539058951,5666,1.74005747694712,634790,116325936.717745,13732352106018.3,507.023668639053,825322,18405506.0
2020-06-15,646953576,677144633,445099,874857,294468,539353419,9887,3.4317145627709,634928,94136031.9373369,13732352106018.3,626.540145985402,1129341,18406450.0
2020-06-16,647446090,677649812,505179,992090,340517,539693936,10233,3.97675055665993,635078,108335155.918408,14265974077877.7,565.577181208054,1223100,18407293.0
2020-06-17,647892870,678148882,499070,933528,333547,540027483,9849,2.80588781369489,635216,108720804.38471,15784744305477.4,623.569343065694,1271521,18408150.0
2020-06-18,648305708,678573167,424285,856951,280603,540308086,8444,2.76822494452928,635339,101051756.151758,15784744305477.4,670.893442622951,1249316,18408975.0
2020-06-19,648790756,679081963,508796,960309,347436,540655522,9558,4.19512256523754,635482,115505056.038924,15784744305477.4,586.943661971832,1285095,18409837.0
2020-06-20,649166447,679488418,406456,780726,284123,540939645,6210,1.9173468423959,635619,108741872.615713,15784744305477.4,623.448529411764,1107477,18410693.0
2020-06-21,649540147,679846392,357974,726175,259440,541199085,5504,1.83410379150351,635765,116044779.099803,15784744305477.4,584.213793103448,981158,18411712.0
2020-06-22,649924368,680291014,444622,846995,301396,541500481,8821,3.19386178430182,635908,112407136.609182,15784744305477.4,603.119718309859,1103866,18412625.0
2020-06-23,650466837,680818069,527055,1044734,355256,541855737,10965,3.80940544691282,636066,123910741.791364,15784744305477.4,547.127388535032,1304964,18413468.0
2020-06-24,650945231,681281197,463128,936111,312321,542168058,10532,4.20051867072141,636205,109182095.232167,15784744305477.4,620.934782608695,1288159,18414400.0
2020-06-25,651374215,681748386,467189,898830,312183,542480241,12069,3.8050924296266,636346,111747742.149699,15784744305477.4,606.678571428571,1253759,18415300.0
2020-06-26,651873158,682233849,485463,945633,330381,542810622,12367,3.70430235434677,636510,130752867.213428,15784744305477.4,518.496932515337,1186091,18416237.0
2020-06-27,652258753,682633940,400092,784452,275489,543086111,6924,2.10025648472799,636648,109411115.53518,15784744305477.4,619.63503649635,1105369,18417137.0
2020-06-28,652590846,683010231,376291,699408,264909,543351020,6357,2.58013395493551,636798,117736623.944828,15784744305477.4,575.818791946309,901781,18418093.0
2020-06-29,653084401,683474742,464511,950697,315424,543666444,9446,3.21335080573247,636943,114717677.106412,15784744305477.4,590.972222222222,1248924,18419087.0
2020-06-30,653544336,683936311,461569,938812,299733,543966177,9668,3.66236040591003,637090,116853815.605979,15784618886622.8,580.164383561644,1189839,18419968.0
2020-07-01,654102387,684503410,567099,1091883,382570,544348747,11287,2.83690870375225,637252,127523681.814665,15784217546288.2,531.608695652174,1295763,18420987.0
2020-07-02,654596006,685006163,502753,968985,339469,544688216,9542,3.03715960547384,637416,130216943.190477,15784217546288.2,520.613496932515,1133437,18422037.0
2020-07-03,655080910,685499940,493778,954683,331009,545019225,9382,2.93562789832008,637579,128401266.20434,15784217546288.2,527.975308641976,1198966,18423000.0
2020-07-04,655495157,685909822,409882,817057,288647,545307872,7032,2.34352189253289,637736,124633616.707098,15784217546288.2,543.935897435897,1037606,18424025.0
2020-07-05,655910542,686291454,381632,776789,274104,545581976,6747,2.18994600985666,637899,128461342.593338,15784217546288.2,527.728395061729,921691,18424987.0
2020-07-06,656424985,686795072,503618,1002538,338767,545920743,9855,3.42278126286746,638053,121441082.046614,15784217546288.2,558.235294117648,1227644,18426043.0
2020-07-07,656891509,687315597,520525,978928,345975,546266718,10620,2.86807701929902,638214,126430264.761474,15784217546288.2,536.20625,1103862,18426381.0
2020-07-08,657392933,687831590,515993,1024774,347455,546614173,11501,3.1333806592985,638365,118812271.850476,15784217546288.2,570.586666666666,1247866,18427306.0
2020-07-09,657931274,688359473,527883,1051240,362718,546976891,10935,2.6914005320063,638529,132217500.22906,15784217546288.2,512.736196319019,1267096,18428375.0
2020-07-10,658437206,688866218,506745,994020,345996,547322887,11503,2.80240048925086,638690,126054128.516091,15784217546288.2,537.80625,1208174,18429375.0
2020-07-11,658896970,689304443,438225,890511,306771,547629658,6529,2.00144317571325,638846,122388019.776021,15784217546288.2,553.916129032258,1091070,18430312.0
2020-07-12,659275720,689699398,394955,755307,282364,547912022,6695,2.40297624151078,638998,124886509.62928,15784217546288.2,542.834437086093,979820,18431312.0
2020-07-13,659700844,690167589,468191,913626,310227,548222249,9847,3.94520993354389,639145,120843386.76509,16570395220715.8,588.938356164384,1143550,18432218.0
2020-07-14,660165313,690713860,546273,1008030,359847,548582096,10477,2.53048521949529,639289,124614472.546588,17345948872516.1,597.846153846153,1259092,18433162.0
2020-07-15,660619780,691206997,493139,972945,316064,548898160,9775,2.6379477580541,639427,119755699.866237,17345948872516.1,622.102189781022,1313624,18433981.0
2020-07-16,661069482,691730911,523914,974469,345849,549244009,12476,2.8469826908384,639563,117107439.44609,17345948872516.1,636.17037037037,1276772,18434843.0
2020-07-17,661439202,692193232,462321,858601,293907,549537916,10821,2.88795481624674,639681,102244324.188156,17345948872516.1,728.649572649573,1264411,18435556.0
2020-07-18,661857641,692654529,461297,894991,311022,549848938,7670,2.12323715800484,639811,113562136.919167,17345948872516.1,656.031007751938,1276202,18436356.0
2020-07-19,662326684,693062215,407686,883750,277093,550126031,7934,2.35073997041697,639942,115748650.177725,17345948872516.1,643.638461538462,1332783,18437206.0
2020-07-20,662776273,693533797,471582,945876,309747,550435778,11532,2.93605166227198,640083,122244695.181447,17345948872516.1,609.435714285715,1287877,18438081.0
2020-07-21,663187056,694017067,483270,928809,312871,550748649,10893,2.84618756488952,640208,108837699.637926,17345948872516.1,684.508064516129,1290345,18438850.0
2020-07-22,663660039,694568938,551871,1024306,364792,551113441,11503,2.61737530647133,640352,125301865.22415,17345948872516.1,594.566433566433,1260738,18439756.0
2020-07-23,664124874,695085084,516146,988083,336245,551449686,11562,3.02238600770245,640488,116590214.016838,17345948872516.1,638.992592592593,1293743,18440631.0
2020-07-24,664663347,695630578,545494,1086693,369432,551819118,12021,2.80264431051606,640649,140057871.176472,17345948872516.1,531.925,1314238,18441618.0
2020-07-25,665156212,696072915,442337,979174,293883,552113001,10922,2.69493416890133,640791,121938800.648919,17345948872516.1,610.964539007092,1370815,18442487.0
2020-07-26,665718431,696521947,449032,1005933,298580,552411581,9343,2.44563184696658,640949,137713335.657222,17345948872516.1,540.980891719745,1343587,18443537.0
2020-07-27,666189647,697021025,499078,1027493,326769,552738350,15710,3.79269072204022,641098,129471926.706265,17309155182109.2,574.195945945946,1285135,18444462.0
2020-07-28,666673390,697564927,543902,1060050,354742,553093092,15547,3.58004058896449,641243,123810888.485002,16847561611550.3,584.4375,1280557,18445343.0
2020-07-29,667157667,698086740,521813,1048886,346521,553439613,14897,3.26674409151073,641391,127381679.230051,16847561611550.3,568.054421768707,1283028,18446262.0
2020-07-30,667593278,698587753,501013,972959,327789,553767402,15660,3.18989137477868,641526,115698199.44419,16847561611550.3,625.417910447761,1287137,18447118.0
2020-07-31,668110148,699125387,537634,1065584,356906,554124308,14365,2.8421831044162,641679,129019781.966978,16847561611550.3,560.842105263158,1299889,18448012.0
2020-08-01,668584528,699586509,461122,962645,296705,554421013,13218,2.91490471820512,641816,116629011.767258,16847561611550.3,620.426470588236,1287825,18448906.0
2020-08-02,669087651,700037968,451459,961511,287869,554708882,10754,2.75776844221469,641957,117988349.03101,16847561611550.3,613.278571428571,1353125,18449762.0
2020-08-03,669651689,700558520,520552,1087286,333753,555042635,12616,3.38997950638832,642119,136241985.152107,16847561611550.3,531.111801242236,1326875,18450818.0
2020-08-04,670124390,701077657,519138,1001974,329032,555371667,12812,3.01898618141898,642264,121600211.975975,16847561611550.3,595.0625,1310942,18451706.0
2020-08-05,670562334,701555961,478304,960098,291814,555663481,13494,3.40471583378539,642393,109033220.075883,16847561611550.3,663.6484375,1267972,18452506.0
2020-08-06,671123805,702112868,556907,1130815,356612,556020093,14340,3.35002536670432,642549,131674347.267343,16847561611550.3,549.535483870968,1277008,18453512.0
2020-08-07,671650461,702628280,515412,1056177,326499,556346592,13469,3.13275022994744,642701,127195160.1474,16847561611550.3,568.887417218543,1301960,18454462.0
2020-08-08,672142200,703077141,448861,956982,283631,556630223,10376,2.84031648727093,642843,119930428.173693,16847561611550.3,603.347517730497,1327259,18455362.0
2020-08-09,672635608,703495857,418716,913883,268402,556898625,9858,2.60235248809606,642999,133823619.514829,16847561611550.3,540.709677419355,1250962,18456306.0
2020-08-10,673075586,703988482,492625,977807,308367,557206992,16263,3.32243253964776,643136,115178600.108067,16871707187018.0,629.139705882353,1249095,18457175.0
2020-08-11,673598703,704531396,542914,1091961,349952,557556944,14165,2.97975361926884,643290,130876188.786604,16947802333946.6,556.176470588236,1285126,18458175.0
2020-08-12,674138815,705067087,535691,1064980,346405,557903349,14020,2.8183024417319,643447,131566946.923648,16947802333946.6,553.25641025641,1300253,18459118.0
2020-08-13,674573402,705571751,504664,954330,325346,558228695,14219,2.79021941617377,643594,124601393.903841,16947802333946.6,584.184931506849,1207145,18460062.0
2020-08-14,675116292,706133832,562081,1099122,365679,558594374,14874,3.93799827549977,643761,140462924.564307,16947802333946.6,518.216867469879,1264694,18461100.0
2020-08-15,675607050,706622036,488204,987360,313760,558908134,11684,4.56456441711496,643917,133953361.728696,16947802333946.6,543.4,1229856,18462100.0
2020-08-16,676095633,707047610,425575,897723,285069,559193203,10209,6.38199987246779,644069,129324964.951987,16947802333946.6,562.847682119205,1147488,18462987.0
2020-08-17,676466599,707519123,471513,890289,292944,559486147,15008,10.031296465444,644194,107049573.493267,16947802333946.6,679.967741935483,1268331,18463762.0
2020-08-18,676914842,708061874,542751,1021120,346036,559832183,15964,6.00215898883058,644334,117306995.746239,16947802333946.6,620.510791366906,1245246,18464693.0
2020-08-19,677351685,708572670,510797,984468,333879,560166062,13574,5.65262824184405,644472,117105843.118302,16947802333946.6,621.576642335766,1294059,18465493.0
2020-08-20,677819404,709090259,517589,1004719,333683,6375437,13942,5.53266690761097,644618,127666677.520945,16947802333946.6,570.158620689655,1265249,18466425.0
2020-08-21,678396902,709582842,492583,1098887,314297,6689734,14380,4.75891832505376,644773,134077692.289542,16947802333946.6,542.896103896104,1344396,18467375.0
2020-08-22,678859054,710054691,471849,963973,311699,7001433,9837,4.3576506174065,644909,115192008.429031,16947802333946.6,631.903703703703,1318342,18468243.0
2020-08-23,679370123,710480612,425921,926956,288728,7290161,8492,4.74980819536813,645066,132164157.162483,16947802333946.6,550.75641025641,1251878,18469237.0
2020-08-24,679797976,710975255,494643,943490,329133,7619294,12787,5.66405182873073,645215,131835062.118917,17340945336075.4,564.939189189189,1166158,18470156.0
2020-08-25,680222625,711466519,491264,959916,304409,7923703,13417,5.31124370174903,645343,112154365.643774,17557993035167.3,672.385826771653,1318086,18470987.0
2020-08-26,680715884,711970546,504027,1039702,324184,8247887,12315,6.00883024136975,645485,125893343.921276,17557993035167.3,599.007092198582,1302465,18471862.0
2020-08-27,681118987,712475648,505102,958992,328157,8576044,14863,6.13551575805319,645614,112414794.578625,17557993035167.3,670.828125,1268826,18472668.0
2020-08-28,681668086,713001303,525655,1089313,352722,8928766,13694,6.1397161722814,645777,145171092.543928,17557993035167.3,519.462962962963,1302147,18473706.0
2020-08-29,682189619,713448159,446856,985094,292783,9221549,10619,5.98237691683861,645923,127782403.719309,17557993035167.3,590.151724137931,1328303,18474575.0
2020-08-30,682612892,713854640,406481,839662,269114,9490663,10272,6.51511145624787,646050,110406297.08291,17557993035167.3,683.031746031746,1310540,18475375.0
2020-08-31,683022289,714330729,476089,931549,302920,9793583,14970,8.90639599336851,646200,130555276.529907,17557993035167.3,577.61744966443,1171316,18476306.0
2020-09-01,683487265,714902982,572253,1089210,376508,10170091,15913,7.04751250716997,646354,137021363.316005,17557993035167.3,550.359477124183,1273975,18477300.0
2020-09-02,683934680,715414767,511785,1034209,317449,10487540,15629,7.26519625834228,646498,125863977.2092,17557993035167.3,599.146853146853,1293518,18478181.0
2020-09-03,684360424,715907495,492728,985739,310922,10798462,13791,8.81724010774053,646627,115068172.892834,17557993035167.3,655.359375,1295405,18478968.0
2020-09-04,684834695,716386576,479081,1013330,298286,1303165,14095,8.90021354798019,646762,118094086.416708,17557993035167.3,638.567164179104,1300009,18479825.0
2020-09-05,685281618,716864706,478130,987399,325523,1628688,12114,7.46044134310021,646903,123720214.94037,17557993035167.3,609.528571428571,1276079,18480650.0
2020-09-06,685846641,717270738,406032,1002063,262820,1891508,8734,8.73104273675991,647053,133951335.485694,17557993035167.3,562.973154362416,1421785,18481593.0
2020-09-07,686447493,717757689,486951,1099514,327662,2219170,10918,9.11282938037368,647228,151623204.327115,17445332713343.6,494.166666666667,1280486,18482687.0
2020-09-08,686916975,718264704,507015,990830,332668,2551838,11768,8.12568067818783,647383,134004648.225408,17345997805929.1,555.954545454545,1249473,18483681.0
2020-09-09,687357840,718754999,490295,973331,314864,2866702,11775,10.1272791737593,647532,128846894.622928,17345997805929.1,578.20945945946,1194565,18484606.0
2020-09-10,687920112,719300541,545543,1105281,345981,3212683,12058,10.0968557144596,647690,136702945.781932,17345997805929.1,544.980891719745,1333325,18485593.0
2020-09-11,688373082,719793953,493412,968474,308323,3521006,12304,10.1526154811116,647828,120203125.403476,17345997805929.1,619.788321167883,1328602,18486537.0
2020-09-12,688835593,720243404,449451,910805,300152,3821158,8780,8.64141079451321,647998,147477344.904233,17345997805929.1,505.165680473372,1060539,18487562.0
2020-09-13,689229321,720640082,396678,801618,255110,4076268,8149,10.2704287842981,648160,140875696.41856,17345997805929.1,528.83850931677,938489,18488600.0
2020-09-14,689745956,721170888,530806,1033414,354020,4430288,13140,7.80285380347839,648336,151494147.411885,17345997805929.1,491.771428571428,1160497,18489662.0
2020-09-15,690170921,721693568,522680,976363,332957,4763245,13801,8.58988372546578,648492,134898442.330877,17345997805929.1,552.270967741936,1172355,18490631.0
2020-09-16,690675401,722233465,539897,1075646,342609,5105854,13168,8.90414137781602,648647,135201639.980612,17345997805929.1,551.032467532467,1309139,18491606.0
2020-09-17,691267407,722777376,543911,1118361,348581,5454435,13089,11.8868115780182,648825,153627160.399053,17345997805929.1,484.943502824859,1268264,18492706.0
2020-09-18,691723497,723279557,502181,980147,325157,5779592,12784,11.6470038050969,648990,144751986.2102,17345997805929.1,514.676829268293,1153905,18493756.0
2020-09-19,692166374,723738085,458528,910164,296357,6075949,9805,9.65369427560952,649139,129278957.513361,17345997805929.1,576.277027027027,1249747,18494668.0
2020-09-20,692581114,724135035,396950,816881,259095,6335044,8845,9.10866118330033,649281,137239137.49871,19148290888758.9,599.255319148936,1093970,18495568.0
2020-09-21,693016888,724598126,463091,952266,297605,6632649,12146,11.6128606182331,649426,141668596.587168,19314656404097.0,585.5625,1206441,18496475.0
2020-09-22,693457528,725093033,494907,975383,312989,6945638,12717,8.88857139003403,649555,123175507.817428,19314656404097.0,673.4765625,1286297,18497306.0
2020-09-23,693909498,725617515,524482,1021138,349938,7295576,12648,7.58103813056324,649697,137004629.927489,19314656404097.0,605.496453900709,1287952,18498168.0
2020-09-24,694334708,726113221,495706,950734,316552,7612128,12662,7.61077664975518,649834,133371058.293601,19314656404097.0,621.992647058824,1258397,18499050.0
2020-09-25,694938811,726653998,540777,1154510,353070,7965198,13374,8.03870765811635,650003,162395009.904151,19314656404097.0,510.827380952381,1348089,18500093.0
2020-09-26,695459441,727093739,439742,959416,276162,8241360,9742,8.63887568284913,650153,144372093.917794,19314656404097.0,574.597315436242,1312045,18500987.0
2020-09-27,695851617,727493454,399715,795760,259382,8500742,8209,7.98927191303066,650305,147325239.11732,19314656404097.0,563.079470198676,1015670,18501981.0
2020-09-28,696234009,727949053,455599,878745,295476,8796218,12465,7.76268977814692,650434,126429936.553728,19314656404097.0,656.140625,1244179,18502775.0
2020-09-29,696673684,728488499,539446,1009336,347696,9143914,13549,7.43914782733077,650575,135710281.409595,19314656404097.0,611.271428571428,1274256,18503637.0
2020-09-30,697230991,729026061,537562,1124558,351417,9495331,12829,6.79606491240572,650731,149940548.379761,19314656404097.0,553.258064516129,1324411,18504656.0
2020-10-01,697640654,729521977,495916,934982,304757,9800088,13640,6.48932266486561,650855,118997569.139739,19314656404097.0,697.121951219512,1300792,18505406.0
2020-10-02,698091404,730015958,493982,991524,315443,10115531,13730,8.58673927872135,650991,132191923.493531,19314656404097.0,627.540740740741,1291145,18506200.0
2020-10-03,698628336,730487313,471355,1019376,310855,10426386,10152,6.99441780417593,651142,146556417.623945,19314656404097.0,566.033333333333,1324275,18507150.0
2020-10-04,699130781,730907982,420669,926183,268019,1199074,8868,7.00183048134882,651300,151827559.735041,19300708897945.3,545.987261146497,1219977,18508600.0
2020-10-05,699577046,731369630,461648,951108,294986,1494060,12107,6.92252110345938,651440,137159265.382208,19298087186262.6,604.294964028777,1199752,18509012.0
2020-10-06,700014066,731868972,499342,982298,317922,1811982,12564,6.84539815792959,651570,124208548.603724,19298087186262.6,667.302325581395,1300707,18509825.0
2020-10-07,700517463,732416854,547882,1068933,370554,2182536,12543,5.69601697954042,651721,147141227.30402,19298087186262.6,563.3,1278854,18510775.0
2020-10-08,701030823,732931858,515004,1045186,330227,2512763,12822,6.12522907441324,651883,155164172.78432,19298087186262.6,534.173913043478,1223705,18511781.0
2020-10-09,701510047,733449228,517370,1011644,339343,2852106,12973,8.13026915421152,652025,135939701.302664,19298087186262.6,609.716312056737,1313543,18512668.0
2020-10-10,701966704,733918534,469306,921691,298486,3150592,9619,6.25108689651585,652168,137071225.462416,19298087186262.6,604.68309859155,1298188,18513568.0
2020-10-11,702360570,734324839,406305,802903,256096,3406688,7972,8.33179413587822,652308,133997450.706676,19298087186262.6,618.553956834532,1066880,18514425.0
2020-10-12,702816157,734802388,477570,947074,314174,3720862,11640,6.91445727840681,652457,147522382.768781,19298087186262.6,561.844594594594,1184181,18515362.0
2020-10-13,703341014,735338303,535915,1065009,333215,4054077,12287,6.85631847344075,652623,159150571.984016,19298087186262.6,520.793939393939,1257751,18516393.0
2020-10-14,703768255,735827265,488962,944126,314541,4368618,12248,7.62620957777314,652772,147378819.885773,19298087186262.6,562.391891891892,1136457,18517331.0
2020-10-15,704265601,736364448,537185,1046621,340993,4709611,13603,7.71472204321669,652923,147932582.143107,19298087186262.6,560.286666666667,1261410,18518275.0
2020-10-16,704728455,736879451,515003,994310,324647,5034258,12004,7.26630091678743,653078,150676243.485824,19298087186262.6,550.084415584416,1215635,18519256.0
2020-10-17,705141297,737313495,434044,854062,275069,5309327,7897,8.80972013850347,653235,152536373.373914,19529685517635.5,549.897435897436,1029741,18520225.0
2020-10-18,705480700,737690554,377060,735424,231557,5540884,8033,9.18749303763276,653355,123329197.546717,19997335994446.1,696.411764705882,1083029,18520981.0
2020-10-19,705880735,738183913,493359,937659,303929,5844813,13393,11.2250715862229,653480,124604838.001257,19997335994446.1,689.282258064516,1275570,18521768.0
2020-10-20,706328669,738707248,523335,1017603,330563,6175376,13194,12.7034856545656,653624,142826894.208386,19997335994446.1,601.342657342658,1226298,18522650.0
2020-10-21,706777309,739199733,492485,1014122,311292,6486668,15114,12.2475174543904,653754,133820562.230618,19997335994446.1,641.813953488372,1297150,18522937.0
2020-10-22,707225086,739740777,541044,1051445,339087,6825755,14786,11.9117893582372,653891,135616153.975278,19997335994446.1,633.316176470588,1283932,18522937.0
2020-10-23,707656934,740253402,512625,989606,323869,7149624,12925,8.46410263375757,654022,129458735.184123,19997335994446.1,663.438461538462,1284365,18525156.0
2020-10-24,708262963,740735841,482439,1102594,306774,7456398,9042,6.06406064803389,654174,151226967.660464,19997335994446.1,567.940397350993,1337988,18526093.0
2020-10-25,708702073,741141050,405210,857717,242273,7698671,8806,6.7647158875003,654291,116523553.554061,19997335994446.1,737.086206896552,1373567,18526837.0
2020-10-26,709050478,741561636,420587,828770,252494,7951165,12766,11.2273204595604,654401,109452276.282328,19997335994446.1,784.706422018348,1340452,18527525.0
2020-10-27,709376124,741996589,434953,829584,251938,8203103,13580,9.93770919426129,654500,97644048.2374964,19997335994446.1,879.602040816327,1299469,18528125.0
2020-10-28,709692153,742439112,442523,821377,261340,8464443,13746,10.1862186469379,654600,100107166.477003,19997335994446.1,857.959595959596,1287839,18528756.0
2020-10-29,710040710,742904160,465048,892820,276070,8740513,13942,8.82832299018028,654708,106493994.380387,19997335994446.1,806.504672897196,1298560,18529412.0
2020-10-30,710402422,743345380,441221,900409,268364,9008877,13402,8.75946276575122,654819,111689102.026974,19997335994446.1,768.990909090909,1294094,18530096.044971
2020-10-31,710783111,743788104,442724,884817,275796,9284673,12326,6.13655581554805,654932,113018366.656087,19997335994446.1,759.946428571429,1279690,18530818.0
2020-11-01,711192841,744214629,426525,894689,276280,9560953,10051,7.729779655231,655057,124626709.754791,19997335994446.1,689.161290322581,1246865,18531600.0
2020-11-02,711513890,744598632,384006,782160,224609,9785562,12952,11.4259164538975,655152,94512689.7720418,19997335994446.1,908.744680851064,1326538,18532162.0
2020-11-03,711979572,745129453,530821,1036673,331673,10117235,13754,9.67877408827215,655292,123512789.700312,17865273539019.3,621.237410071942,1282563,18533087.0
2020-11-04,712615034,745640516,511063,1172973,320697,1153259,13737,6.37486951222974,655451,133719917.539109,16787779609932.7,539.208860759494,1342291,18534075.0
2020-11-05,713107575,746158335,517819,1074285,318668,1471927,17238,9.80915991340656,655598,125050875.507579,16787779609932.7,576.58904109589,1281835,18534993.0
2020-11-06,713622436,746702564,544229,1088848,340351,1812278,16797,9.07719929137726,655751,131465850.037326,16787779609932.7,548.453947368421,1272637,18535962.0
2020-11-07,714204596,747148451,445889,1059762,270901,2083179,12407,5.95225864662486,655897,122996280.529657,16787779609932.7,586.220689655172,1359237,18536862.0
2020-11-08,714687929,747561150,412719,932724,243047,2326226,11072,6.16848400881365,656035,117363172.293238,16787779609932.7,614.357664233576,1372073,18537725.0
2020-11-09,715358415,748087625,526495,1209512,326383,2652609,14713,6.5686914564542,656220,153944597.923758,16787779609932.7,468.369565217391,1370687,18538368.0
2020-11-10,715858654,748583697,496072,1028073,303270,2955879,14364,7.12324200314502,656367,122827255.991167,16787779609932.7,587.027397260274,1225739,18538368.0
2020-11-11,716345223,749099058,515361,1024519,322277,3278156,15346,6.40301873393602,656514,123078565.689387,16787779609932.7,585.828767123288,1297173,18538368.0
2020-11-12,716863790,749624382,525324,1057681,324855,3603011,14801,6.03743038655957,656674,133710885.690944,16787779609932.7,539.245283018868,1247600,18538368.0
2020-11-13,717332734,750125468,501086,1007716,300040,3903051,15107,5.261650020284,656813,116059079.091167,16787779609932.7,621.260869565217,1276639,18538368.0
2020-11-14,717783586,750581618,456150,923828,273511,4176562,11321,6.95627942680101,656955,120261163.514123,16787779609932.7,599.553191489361,1290196,18538368.0
2020-11-15,718216563,750996734,415116,868441,252715,4429277,10365,6.32707075129367,657105,125701635.66254,16787779609932.7,573.604026845638,1205226,18538368.0
2020-11-16,718719855,751494266,497532,1042566,311477,4740754,14257,11.6165996778597,657265,138269308.266567,17040598812944.8,529.320754716981,1208931,18538812.0
2020-11-17,719250144,752057200,562934,1140199,347772,5088526,17092,8.71493829135134,657422,138880472.94452,17596801059571.4,544.192307692307,1282460,18546393.0
2020-11-18,719816802,752642425,585225,1193670,362007,5450533,18512,8.09420666238291,657591,147839540.437486,17596801059571.4,511.214285714285,1262037,18547450.0
2020-11-19,720317238,753161868,519445,1062291,311061,5761594,16102,7.64628079793587,657728,122470303.583478,17596801059571.4,617.110294117647,1330062,18548843.0
2020-11-20,720913070,753725928,564062,1188355,348026,6109620,17818,7.06845440674473,657896,149283515.747075,17596801059571.4,506.269461077844,1285111,18549350.0
2020-11-21,721439692,754220553,494625,1028346,311189,6420809,13628,6.12862440781037,658065,148286728.069291,17596801059571.4,509.672619047619,1150172,18550412.0
2020-11-22,721865633,754659310,438757,876077,271125,6691934,12455,7.03846034073088,658239,152675060.617924,17596801059571.4,495.023121387283,929209,18551500.0
2020-11-23,722324917,755148300,488990,1008161,297840,6989774,15857,7.54313735062201,658386,129230450.54168,17596801059571.4,584.828767123288,1229474,18552425.0
2020-11-24,722755376,755693037,544738,1060309,333293,7323067,17908,7.04058683674179,658522,118259857.709971,17596801059571.4,639.081481481481,1271609,18553268.0
2020-11-25,723243667,756274375,581338,1133404,361990,7685057,17320,6.1129444069263,658677,135492759.106669,17596801059571.4,557.798701298701,1233440,18554243.0
2020-11-26,723781179,756802511,528137,1124058,323975,8009032,18053,7.05064291780335,658827,132051350.579241,17596801059571.4,572.335570469799,1296814,18555262.0
2020-11-27,724342682,757319158,516647,1103114,322445,8331477,15805,5.76147075189828,658981,137731500.011397,17596801059571.4,548.732026143791,1285159,18556231.0
2020-11-28,724910215,757797452,478294,1050540,293949,8625426,12108,4.41484270669786,659135,135453399.575448,17596801059571.4,557.960784313726,1320298,18557187.0
2020-11-29,725350319,758237880,440428,890939,263573,8888999,11422,4.84115390435564,659285,135455041.370995,18158528379021.4,575.765100671141,1104827,18558100.0
2020-11-30,725721497,758681444,443564,893157,256551,9145550,15965,8.78675087512078,659398,106744903.730206,19157154724710.1,770.803571428571,1318501,18558843.0
2020-12-01,726232543,759297759,616316,1173783,378068,9523618,19825,5.55406548223148,659550,145832294.23186,19157154724710.1,564.205298013245,1277175,18559718.0
2020-12-02,726649746,759838693,540934,1021217,327019,9850637,15409,5.12540649694067,659681,131246360.56732,19157154724710.1,626.907692307693,1256613,18560625.0
